joint_name,joint_index,timestamp_ms,sim_time,value,limit_low,limit_high,violation_type,exceed_amount
LR_Knee,9,6640.0,6.64,0.367741,-1.2217299,0.3599280143971206,high,0.007812985602879408
LR_Knee,9,6940.0,6.94,0.591023,-1.2217299,0.3599280143971206,high,0.2310949856028794
LR_Knee,9,6960.0,6.96,0.568551,-1.2217299,0.3599280143971206,high,0.20862298560287945
LR_Knee,9,6980.0,6.98,0.557172,-1.2217299,0.3599280143971206,high,0.19724398560287942
LR_Knee,9,7000.0,7.0,0.515893,-1.2217299,0.3599280143971206,high,0.15596498560287947
LR_Knee,9,7020.0,7.02,0.438622,-1.2217299,0.3599280143971206,high,0.07869398560287943
LR_Knee,9,7320.0,7.32,0.570234,-1.2217299,0.3599280143971206,high,0.21030598560287944
LR_Knee,9,7340.0,7.34,0.59027,-1.2217299,0.3599280143971206,high,0.23034198560287938
LR_Knee,9,7360.0,7.36,0.561744,-1.2217299,0.3599280143971206,high,0.20181598560287944
LR_Knee,9,7380.0,7.38,0.522176,-1.2217299,0.3599280143971206,high,0.1622479856028794
LR_Knee,9,7400.0,7.4,0.487741,-1.2217299,0.3599280143971206,high,0.1278129856028794
LR_Knee,9,7700.0,7.7,0.529459,-1.2217299,0.3599280143971206,high,0.16953098560287944
LR_Knee,9,7720.0,7.72,0.624435,-1.2217299,0.3599280143971206,high,0.2645069856028794
LR_Knee,9,7740.0,7.74,0.58057,-1.2217299,0.3599280143971206,high,0.22064198560287945
LR_Knee,9,7760.0,7.76,0.534335,-1.2217299,0.3599280143971206,high,0.17440698560287943
LR_Knee,9,7780.0,7.78,0.514424,-1.2217299,0.3599280143971206,high,0.15449598560287942
LR_Knee,9,8100.0,8.1,0.49618,-1.2217299,0.3599280143971206,high,0.13625198560287943
LR_Knee,9,8120.0,8.12,0.411731,-1.2217299,0.3599280143971206,high,0.05180298560287944
LR_Knee,9,8140.0,8.14,0.364793,-1.2217299,0.3599280143971206,high,0.004864985602879401
RF_Knee,10,2340.0,2.34,-0.505739,-0.3599280143971206,1.2217287,low,0.14581098560287947
RF_Knee,10,2360.0,2.36,-0.573507,-0.3599280143971206,1.2217287,low,0.2135789856028794
RF_Knee,10,2380.0,2.38,-0.593622,-0.3599280143971206,1.2217287,low,0.2336939856028794
RF_Knee,10,2400.0,2.4,-0.594578,-0.3599280143971206,1.2217287,low,0.23464998560287947
RF_Knee,10,2420.0,2.42,-0.495619,-0.3599280143971206,1.2217287,low,0.1356909856028794
RF_Knee,10,2700.0,2.7,-0.401731,-0.3599280143971206,1.2217287,low,0.04180298560287943
RF_Knee,10,2720.0,2.72,-0.365497,-0.3599280143971206,1.2217287,low,0.005568985602879439
RF_Knee,10,2740.0,2.74,-0.444043,-0.3599280143971206,1.2217287,low,0.08411498560287944
RF_Knee,10,2760.0,2.76,-0.541197,-0.3599280143971206,1.2217287,low,0.18126898560287946
RF_Knee,10,2780.0,2.78,-0.553214,-0.3599280143971206,1.2217287,low,0.1932859856028794
RF_Knee,10,2800.0,2.8,-0.495663,-0.3599280143971206,1.2217287,low,0.13573498560287944
RF_Knee,10,3100.0,3.1,-0.460256,-0.3599280143971206,1.2217287,low,0.10032798560287942
RF_Knee,10,3120.0,3.12,-0.514926,-0.3599280143971206,1.2217287,low,0.15499798560287942
RF_Knee,10,3140.0,3.14,-0.549837,-0.3599280143971206,1.2217287,low,0.18990898560287944
RF_Knee,10,3160.0,3.16,-0.567267,-0.3599280143971206,1.2217287,low,0.2073389856028794
RF_Knee,10,3180.0,3.18,-0.499864,-0.3599280143971206,1.2217287,low,0.1399359856028794
RF_Knee,10,3480.0,3.48,-0.44694,-0.3599280143971206,1.2217287,low,0.08701198560287943
RF_Knee,10,3500.0,3.5,-0.502012,-0.3599280143971206,1.2217287,low,0.14208398560287944
RF_Knee,10,3520.0,3.52,-0.539933,-0.3599280143971206,1.2217287,low,0.18000498560287942
RF_Knee,10,3540.0,3.54,-0.56628,-0.3599280143971206,1.2217287,low,0.20635198560287943
RF_Knee,10,3560.0,3.56,-0.514389,-0.3599280143971206,1.2217287,low,0.1544609856028794
RF_Knee,10,3860.0,3.86,-0.470134,-0.3599280143971206,1.2217287,low,0.11020598560287942
RF_Knee,10,3880.0,3.88,-0.471081,-0.3599280143971206,1.2217287,low,0.11115298560287945
RF_Knee,10,3900.0,3.9,-0.539623,-0.3599280143971206,1.2217287,low,0.1796949856028794
RF_Knee,10,3920.0,3.92,-0.572488,-0.3599280143971206,1.2217287,low,0.21255998560287942
RF_Knee,10,3940.0,3.94,-0.525142,-0.3599280143971206,1.2217287,low,0.16521398560287942
RF_Knee,10,3960.0,3.96,-0.392254,-0.3599280143971206,1.2217287,low,0.032325985602879415
RF_Knee,10,4240.0,4.24,-0.482426,-0.3599280143971206,1.2217287,low,0.12249798560287944
RF_Knee,10,4260.0,4.26,-0.392008,-0.3599280143971206,1.2217287,low,0.032079985602879446
RF_Knee,10,4280.0,4.28,-0.531513,-0.3599280143971206,1.2217287,low,0.17158498560287944
RF_Knee,10,4300.0,4.3,-0.576256,-0.3599280143971206,1.2217287,low,0.2163279856028794
RF_Knee,10,4320.0,4.32,-0.531291,-0.3599280143971206,1.2217287,low,0.17136298560287938
RF_Knee,10,4340.0,4.34,-0.412593,-0.3599280143971206,1.2217287,low,0.05266498560287941
RF_Knee,10,4620.0,4.62,-0.460867,-0.3599280143971206,1.2217287,low,0.10093898560287945
RF_Knee,10,4660.0,4.66,-0.529617,-0.3599280143971206,1.2217287,low,0.16968898560287943
RF_Knee,10,4680.0,4.68,-0.592341,-0.3599280143971206,1.2217287,low,0.23241298560287943
RF_Knee,10,4700.0,4.7,-0.557872,-0.3599280143971206,1.2217287,low,0.19794398560287946
RF_Knee,10,4720.0,4.72,-0.444471,-0.3599280143971206,1.2217287,low,0.08454298560287943
RF_Knee,10,5000.0,5.0,-0.455329,-0.3599280143971206,1.2217287,low,0.0954009856028794
